#Motion tracking data recorded with Pytrak 0.2.0
time,sensor,x,y,z,quality
22564,1,157.1625,-162.2971,-396.9246,1672.0
22564,2,157.8322,-147.7863,-395.8084,2052.0
22564,3,128.8107,-165.8689,-402.9521,2320.0
22566,1,157.1625,-161.8506,-396.7014,1668.0
22566,2,157.8322,-147.1166,-395.8084,2052.0
22566,3,128.8107,-165.1992,-402.7289,2320.0
22567,1,157.1625,-161.1809,-396.7014,1668.0
22567,2,157.8322,-146.6701,-395.5852,2048.0
22567,3,128.8107,-164.5295,-402.7289,2320.0
22569,1,157.1625,-160.7344,-396.7014,1668.0
22569,2,157.8322,-146.0004,-395.5852,2048.0
22569,3,128.8107,-164.0830,-402.7289,2320.0
22570,1,157.1625,-160.0646,-396.4781,1668.0
22570,2,157.8322,-145.5539,-395.3619,2044.0
22570,3,128.8107,-163.4133,-402.5057,2320.0
22571,1,157.1625,-159.6182,-396.4781,1668.0
22571,2,157.8322,-144.8842,-395.3619,2044.0
22571,3,128.8107,-162.9668,-402.5057,2320.0
22574,1,157.1625,-158.2787,-396.2549,1668.0
22574,2,157.8322,-143.7680,-395.1387,2040.0
22574,3,128.8107,-161.6273,-402.2824,2320.0
22575,1,157.1625,-157.8322,-396.0316,1668.0
22575,2,157.8322,-143.3215,-394.9154,2040.0
22575,3,128.8107,-161.1809,-402.2824,2320.0
22577,1,157.1625,-157.1625,-396.0316,1664.0
22577,2,157.8322,-142.6518,-394.9154,2036.0
22577,3,129.0340,-160.5111,-402.0592,2320.0
22578,1,157.1625,-156.7160,-395.8084,1664.0
22578,2,157.8322,-142.2053,-394.6922,2036.0
22578,3,129.0340,-160.0646,-402.0592,2320.0
22579,1,157.1625,-156.0463,-395.8084,1664.0
22579,2,157.8322,-141.5355,-394.6922,2032.0
22579,3,129.0340,-159.3949,-401.8359,2320.0
22581,1,157.1625,-155.5998,-395.5852,1664.0
22581,2,157.8322,-141.0891,-394.4689,2032.0
22581,3,129.0340,-158.9484,-401.8359,2320.0
22582,1,157.1625,-154.9301,-395.5852,1664.0
22582,2,157.8322,-140.4193,-394.2457,2028.0
22582,3,129.0340,-158.2787,-401.6127,2320.0
22584,1,157.1625,-154.2604,-395.3619,1664.0
22584,2,157.8322,-139.9729,-394.2457,2028.0
22584,3,129.0340,-157.6090,-401.6127,2320.0
22585,1,157.1625,-153.8139,-395.1387,1664.0
22585,2,157.8322,-139.3031,-394.0225,2028.0
22585,3,129.0340,-157.1625,-401.3895,2320.0
22588,1,157.1625,-152.6977,-394.9154,1664.0
22588,2,157.8322,-138.1869,-393.7992,2024.0
22588,3,129.0340,-156.0463,-401.1662,2320.0
22589,1,157.1625,-152.0279,-394.6922,1664.0
22589,2,158.0555,-137.7404,-393.5760,2024.0
22589,3,129.2572,-155.3766,-400.9430,2316.0
22590,1,157.1625,-151.5814,-394.6922,1664.0
22590,2,158.0555,-137.0707,-393.3527,2020.0
22590,3,129.2572,-154.9301,-400.9430,2316.0
22592,1,157.1625,-150.9117,-394.4689,1664.0
22592,2,158.0555,-136.6242,-393.1295,2020.0
22592,3,129.2572,-154.2604,-400.7197,2316.0
22594,1,157.1625,-149.7955,-394.0225,1664.0
22594,2,158.0555,-135.5080,-392.9062,2016.0
22594,3,129.2572,-153.1441,-400.4965,2316.0
22596,1,157.1625,-149.3490,-393.7992,1664.0
22596,2,158.0555,-135.0615,-392.6830,2016.0
22596,3,129.2572,-152.6977,-400.2732,2316.0
22597,1,157.1625,-148.6793,-393.5760,1664.0
22597,2,158.0555,-134.3918,-392.4598,2016.0
22597,3,129.2572,-152.0279,-400.0500,2316.0
22599,1,157.3857,-148.0096,-393.5760,1660.0
22599,2,158.0555,-133.9453,-392.2365,2016.0
22599,3,129.2572,-151.3582,-399.8268,2316.0
22600,1,157.3857,-147.5631,-393.3527,1660.0
22600,2,158.0555,-133.2756,-392.0133,2012.0
22600,3,129.2572,-150.9117,-399.6035,2316.0
22601,1,157.3857,-146.8934,-393.1295,1660.0
22601,2,158.0555,-132.8291,-391.7900,2012.0
22601,3,129.2572,-150.2420,-399.6035,2316.0
22603,1,157.3857,-146.4469,-392.9062,1660.0
22603,2,158.0555,-132.1594,-391.5668,2012.0
22603,3,129.4805,-149.7955,-399.3803,2316.0
22604,1,157.3857,-146.0004,-392.6830,1660.0
22604,2,158.0555,-131.7129,-391.3436,2008.0
22604,3,129.4805,-149.1258,-399.1570,2312.0
22605,1,157.3857,-145.3307,-392.4598,1660.0
22605,2,158.0555,-131.2664,-391.1203,2008.0
22605,3,129.4805,-148.6793,-398.9338,2312.0
22607,1,157.3857,-144.8842,-392.2365,1660.0
22607,2,158.0555,-130.5967,-390.8971,2008.0
22607,3,129.4805,-148.2328,-398.7105,2312.0
22609,1,157.3857,-143.7680,-391.7900,1656.0
22609,2,158.0555,-129.4805,-390.4506,2004.0
22609,3,129.4805,-147.1166,-398.2641,2312.0
22614,1,157.3857,-142.2053,-390.8971,1656.0
22614,2,158.0555,-127.9178,-389.7809,2000.0
22614,3,129.4805,-145.3307,-397.5943,2308.0
22615,1,157.3857,-141.5355,-390.6738,1656.0
22615,2,158.0555,-127.4713,-389.5576,2000.0
22615,3,129.4805,-144.8842,-397.3711,2308.0
22616,1,157.3857,-141.0891,-390.4506,1652.0
22616,2,158.0555,-127.0248,-389.1111,2000.0
22616,3,129.4805,-144.4377,-397.1479,2308.0
22618,1,157.3857,-140.4193,-390.2273,1652.0
22618,2,158.0555,-126.3551,-388.8879,2000.0
22618,3,129.4805,-143.7680,-396.9246,2304.0
22619,1,157.3857,-139.9729,-389.7809,1652.0
22619,2,158.0555,-125.9086,-388.6646,1996.0
22619,3,129.4805,-143.3215,-396.4781,2304.0
22620,1,157.3857,-139.5264,-389.5576,1652.0
22620,2,158.0555,-125.4621,-388.4414,1996.0
22620,3,129.4805,-142.8750,-396.2549,2304.0
22622,1,157.3857,-139.0799,-389.3344,1652.0
22622,2,158.0555,-125.0156,-387.9949,1996.0
22622,3,129.4805,-142.2053,-396.0316,2304.0
22623,1,157.3857,-138.4102,-388.8879,1648.0
22623,2,158.0555,-124.3459,-387.7717,1992.0
22623,3,129.4805,-141.7588,-395.8084,2300.0
22625,1,157.3857,-137.9637,-388.6646,1648.0
22625,2,158.0555,-123.8994,-387.5484,1992.0
22625,3,129.4805,-141.3123,-395.5852,2300.0
22626,1,157.3857,-137.5172,-388.4414,1648.0
22626,2,158.0555,-123.4529,-387.1020,1992.0
22626,3,129.7037,-140.8658,-395.1387,2300.0
22627,1,157.3857,-136.8475,-387.9949,1648.0
22627,2,158.0555,-123.0064,-386.8787,1992.0
22627,3,129.7037,-140.1961,-394.9154,2296.0
22629,1,157.3857,-136.4010,-387.7717,1648.0
22629,2,158.0555,-122.5600,-386.6555,1988.0
22629,3,129.7037,-139.7496,-394.6922,2296.0
22630,1,157.3857,-135.9545,-387.3252,1648.0
22630,2,158.0555,-121.8902,-386.2090,1988.0
22630,3,129.7037,-139.3031,-394.2457,2296.0
22631,1,157.3857,-135.5080,-387.1020,1644.0
22631,2,158.0555,-121.4437,-385.9857,1988.0
22631,3,129.7037,-138.8566,-394.0225,2292.0
22633,1,157.3857,-134.8383,-386.6555,1644.0
22633,2,158.0555,-120.9973,-385.5393,1988.0
22633,3,129.7037,-138.4102,-393.5760,2292.0
22634,1,157.3857,-134.3918,-386.4322,1644.0
22634,2,158.0555,-120.5508,-385.3160,1984.0
22634,3,129.7037,-137.7404,-393.3527,2292.0
22635,1,157.3857,-133.9453,-385.9857,1644.0
22635,2,158.0555,-120.1043,-384.8695,1984.0
22635,3,129.7037,-137.2939,-392.9062,2288.0
22637,1,157.3857,-133.4988,-385.7625,1644.0
22637,2,158.0555,-119.4346,-384.6463,1984.0
22637,3,129.7037,-136.8475,-392.6830,2288.0
22638,1,157.3857,-133.0523,-385.3160,1640.0
22638,2,158.0555,-119.2113,-384.1998,1980.0
22638,3,129.7037,-136.4010,-392.2365,2288.0
22639,1,157.3857,-132.6059,-385.0928,1640.0
22639,2,158.0555,-118.7648,-383.9766,1980.0
22639,3,129.7037,-135.9545,-392.0133,2288.0
22641,1,157.3857,-132.1594,-384.6463,1640.0
22641,2,158.0555,-118.3184,-383.5301,1980.0
22641,3,129.7037,-135.5080,-391.5668,2284.0
22642,1,157.3857,-131.4896,-384.1998,1640.0
22642,2,158.0555,-117.6486,-383.3068,1976.0
22642,3,129.7037,-135.0615,-391.3436,2284.0
22644,1,157.3857,-131.0432,-383.9766,1640.0
22644,2,158.0555,-117.2021,-382.8604,1976.0
22644,3,129.7037,-134.6150,-390.8971,2284.0
22645,1,157.3857,-130.5967,-383.5301,1640.0
22645,2,158.0555,-116.7557,-382.4139,1976.0
22645,3,129.7037,-133.9453,-390.4506,2284.0
22646,1,157.3857,-130.1502,-383.0836,1640.0
22646,2,158.0555,-116.3092,-381.9674,1976.0
22646,3,129.7037,-133.4988,-390.2273,2280.0
22648,1,157.3857,-129.7037,-382.6371,1636.0
22648,2,158.0555,-115.8627,-381.7441,1972.0
22648,3,129.7037,-133.0523,-389.7809,2280.0
22649,1,157.3857,-129.2572,-382.4139,1636.0
22649,2,158.0555,-115.4162,-381.2977,1972.0
22649,3,129.7037,-132.6059,-389.3344,2280.0
22650,1,157.3857,-128.8107,-381.9674,1636.0
22650,2,158.0555,-114.9697,-380.8512,1972.0
22650,3,129.7037,-132.1594,-389.1111,2280.0
22652,1,157.3857,-128.3643,-381.5209,1636.0
22652,2,158.0555,-114.3000,-380.4047,1972.0
22652,3,129.9270,-131.7129,-388.6646,2280.0
22653,1,157.3857,-127.9178,-381.0744,1636.0
22653,2,158.0555,-113.8535,-380.1814,1968.0
22653,3,129.9270,-131.2664,-388.2182,2280.0
22654,1,157.3857,-127.4713,-380.6279,1632.0
22654,2,158.0555,-113.4070,-379.7350,1968.0
22654,3,129.9270,-130.8199,-387.7717,2276.0
22656,1,157.3857,-127.0248,-380.4047,1632.0
22656,2,158.0555,-112.9605,-379.2885,1968.0
22656,3,129.9270,-130.3734,-387.5484,2276.0
22657,1,157.3857,-126.5783,-379.9582,1632.0
22657,2,158.0555,-112.5141,-378.8420,1964.0
22657,3,129.9270,-129.9270,-387.1020,2276.0
22663,1,157.3857,-124.7924,-378.1723,1628.0
22663,2,158.0555,-110.7281,-377.2793,1960.0
22663,3,129.9270,-128.1410,-385.5393,2272.0
22664,1,157.3857,-124.3459,-377.7258,1628.0
22664,2,158.0555,-110.2816,-376.8328,1960.0
22664,3,129.9270,-127.9178,-385.0928,2272.0
22665,1,157.3857,-123.8994,-377.2793,1628.0
22665,2,158.0555,-110.0584,-376.3863,1956.0
22665,3,129.9270,-127.4713,-384.6463,2272.0
22667,1,157.6090,-123.4529,-377.0561,1624.0
22667,2,158.0555,-109.6119,-375.9398,1956.0
22667,3,130.1502,-127.0248,-384.1998,2272.0
22668,1,157.6090,-123.0064,-376.6096,1624.0
22668,2,158.0555,-109.1654,-375.4934,1956.0
22668,3,130.1502,-126.5783,-383.7533,2268.0
22669,1,157.6090,-122.5600,-376.1631,1624.0
22669,2,158.0555,-108.7189,-375.0469,1952.0
22669,3,130.1502,-126.1318,-383.3068,2268.0
22671,1,157.6090,-122.1135,-375.7166,1624.0
22671,2,158.0555,-108.2725,-374.6004,1952.0
22671,3,130.1502,-125.6854,-382.8604,2268.0
22672,1,157.6090,-121.6670,-375.2701,1624.0
22672,2,158.0555,-107.8260,-374.1539,1952.0
22672,3,130.1502,-125.2389,-382.6371,2268.0
22675,1,157.6090,-120.9973,-374.3771,1620.0
22675,2,158.0555,-106.9330,-373.2609,1948.0
22675,3,130.1502,-124.5691,-381.7441,2264.0
22676,1,157.6090,-120.5508,-373.9307,1620.0
22676,2,158.0555,-106.4865,-372.8145,1948.0
22676,3,130.1502,-124.1227,-381.2977,2264.0
22678,1,157.6090,-120.1043,-373.4842,1620.0
22678,2,158.0555,-106.2633,-372.3680,1948.0
22678,3,130.1502,-123.6762,-380.8512,2264.0
22679,1,157.6090,-119.6578,-373.0377,1616.0
22679,2,158.0555,-105.8168,-371.9215,1948.0
22679,3,130.3734,-123.2297,-380.4047,2260.0
22680,1,157.6090,-119.2113,-372.3680,1616.0
22680,2,158.0555,-105.3703,-371.4750,1948.0
22680,3,130.3734,-123.0064,-379.9582,2260.0
22682,1,157.6090,-118.7648,-371.9215,1616.0
22682,2,158.0555,-104.9238,-371.0285,1948.0
22682,3,130.3734,-122.5600,-379.5117,2260.0
22683,1,157.6090,-118.5416,-371.4750,1616.0
22683,2,158.2787,-104.4773,-370.5820,1948.0
22683,3,130.3734,-122.1135,-379.0652,2260.0
22685,1,157.6090,-118.0951,-371.0285,1616.0
22685,2,158.2787,-104.0309,-370.1355,1944.0
22685,3,130.3734,-121.6670,-378.6187,2256.0
22687,1,157.6090,-117.2021,-370.1355,1612.0
22687,2,158.2787,-103.3611,-369.2426,1944.0
22687,3,130.3734,-120.9973,-377.7258,2252.0
22689,1,157.6090,-116.9789,-369.6891,1612.0
22689,2,158.2787,-102.9146,-368.5729,1944.0
22689,3,130.3734,-120.5508,-377.2793,2252.0
22690,1,157.6090,-116.5324,-369.2426,1612.0
22690,2,158.2787,-102.4682,-368.1264,1944.0
22690,3,130.3734,-120.3275,-376.8328,2252.0
22691,1,157.8322,-116.0859,-368.5729,1612.0
22691,2,158.2787,-102.2449,-367.6799,1944.0
22691,3,130.3734,-119.8811,-376.1631,2248.0
22693,1,157.8322,-115.8627,-368.1264,1612.0
22693,2,158.2787,-101.7984,-367.2334,1944.0
22693,3,130.3734,-119.4346,-375.7166,2248.0
22694,1,157.8322,-115.4162,-367.6799,1612.0
22694,2,158.2787,-101.3520,-366.7869,1944.0
22694,3,130.3734,-119.2113,-375.2701,2244.0
22695,1,157.8322,-114.9697,-367.2334,1612.0
22695,2,158.2787,-101.1287,-366.1172,1944.0
22695,3,130.5967,-118.7648,-374.8236,2244.0
22697,1,157.8322,-114.7465,-366.5637,1612.0
22697,2,158.2787,-100.6822,-365.6707,1948.0
22697,3,130.5967,-118.5416,-374.3771,2240.0
22700,1,157.8322,-113.8535,-365.6707,1608.0
22700,2,158.2787,-100.0125,-364.7777,1948.0
22700,3,130.5967,-117.6486,-373.4842,2236.0
22701,1,157.8322,-113.6303,-365.2242,1608.0
22701,2,158.2787,-99.5660,-364.1080,1948.0
22701,3,130.5967,-117.4254,-372.8145,2236.0
22702,1,157.6090,-113.1838,-364.5545,1608.0
22702,2,158.2787,-99.1195,-363.6615,1948.0
22702,3,130.5967,-116.9789,-372.3680,2232.0
22704,1,157.6090,-112.7373,-364.1080,1608.0
22704,2,158.2787,-98.8963,-363.2150,1948.0
22704,3,130.5967,-116.7557,-371.9215,2232.0
22705,1,157.6090,-112.5141,-363.4383,1608.0
22705,2,158.2787,-98.4498,-362.5453,1948.0
22705,3,130.5967,-116.3092,-371.4750,2228.0
22706,1,157.6090,-112.0676,-362.9918,1608.0
22706,2,158.2787,-98.0033,-362.0988,1952.0
22706,3,130.5967,-116.0859,-370.8053,2224.0
22708,1,157.6090,-111.8443,-362.5453,1608.0
22708,2,158.2787,-97.7801,-361.6523,1952.0
22708,3,130.5967,-115.6395,-370.3588,2224.0
22709,1,157.6090,-111.3979,-361.8756,1612.0
22709,2,158.2787,-97.3336,-360.9826,1952.0
22709,3,130.5967,-115.4162,-369.9123,2220.0
22710,1,157.6090,-110.9514,-361.4291,1608.0
22710,2,158.0555,-97.1104,-360.5361,1952.0
22710,3,130.3734,-114.9697,-369.4658,2216.0
22712,1,157.6090,-110.7281,-360.7594,1612.0
22712,2,158.0555,-96.6639,-359.8664,1956.0
22712,3,130.5967,-114.7465,-368.7961,2216.0
22713,1,157.6090,-110.2816,-360.3129,1612.0
22713,2,158.0555,-96.4406,-359.4199,1956.0
22713,3,130.5967,-114.3000,-368.3496,2212.0
22715,1,157.6090,-110.0584,-359.6432,1612.0
22715,2,158.0555,-95.9941,-358.7502,1956.0
22715,3,130.3734,-114.0768,-367.6799,2208.0
22716,1,157.6090,-109.6119,-359.1967,1612.0
22716,2,158.0555,-95.7709,-358.3037,1960.0
22716,3,130.3734,-113.6303,-367.2334,2204.0
22717,1,157.6090,-109.3887,-358.5270,1612.0
22717,2,158.0555,-95.3244,-357.6340,1960.0
22717,3,130.3734,-113.4070,-366.7869,2204.0
22719,1,157.6090,-108.9422,-358.0805,1612.0
22719,2,158.0555,-95.1012,-357.1875,1960.0
22719,3,130.3734,-113.1838,-366.1172,2200.0
22720,1,157.6090,-108.7189,-357.4107,1612.0
22720,2,158.0555,-94.6547,-356.5178,1964.0
22720,3,130.3734,-112.7373,-365.6707,2196.0
22721,1,157.3857,-108.2725,-356.7410,1612.0
22721,2,158.0555,-94.4314,-356.0713,1964.0
22721,3,130.3734,-112.5141,-365.0010,2196.0
22723,1,157.3857,-108.0492,-356.2945,1612.0
22723,2,157.8322,-93.9850,-355.4016,1968.0
22723,3,130.3734,-112.0676,-364.5545,2192.0
22724,1,157.3857,-107.6027,-355.6248,1616.0
22724,2,157.8322,-93.7617,-354.9551,1968.0
22724,3,130.3734,-111.8443,-363.8848,2188.0
22725,1,157.3857,-107.3795,-355.1783,1616.0
22725,2,157.8322,-93.3152,-354.2854,1968.0
22725,3,130.3734,-111.6211,-363.2150,2188.0
22727,1,157.3857,-107.1562,-354.5086,1616.0
22727,2,157.8322,-93.0920,-353.6156,1972.0
22727,3,130.1502,-111.1746,-362.7686,2184.0
22728,1,157.3857,-106.7098,-353.8389,1616.0
22728,2,157.8322,-92.8687,-353.1691,1972.0
22728,3,130.1502,-110.9514,-362.0988,2184.0
22730,1,157.1625,-106.4865,-353.1691,1616.0
22730,2,157.8322,-92.4223,-352.4994,1976.0
22730,3,130.1502,-110.7281,-361.6523,2180.0
22731,1,157.1625,-106.2633,-352.7227,1620.0
22731,2,157.6090,-92.1990,-351.8297,1976.0
22731,3,130.1502,-110.2816,-360.9826,2176.0
22734,1,157.1625,-105.5936,-351.3832,1620.0
22734,2,157.6090,-91.5293,-350.7135,1980.0
22734,3,130.1502,-109.8352,-359.6432,2172.0
22736,1,157.1625,-104.9238,-350.0437,1624.0
22736,2,157.6090,-90.8596,-349.3740,1988.0
22736,3,129.9270,-109.1654,-358.5270,2172.0
22738,1,156.9393,-104.7006,-349.5973,1624.0
22738,2,157.3857,-90.6363,-348.7043,1988.0
22738,3,129.9270,-108.9422,-357.8572,2168.0
22739,1,156.9393,-104.4773,-348.9275,1624.0
22739,2,157.3857,-90.4131,-348.2578,1992.0
22739,3,129.9270,-108.7189,-357.4107,2168.0
22740,1,156.9393,-104.2541,-348.2578,1628.0
22740,2,157.3857,-89.9666,-347.5881,1996.0
22740,3,129.9270,-108.4957,-356.7410,2164.0
22742,1,156.9393,-103.8076,-347.5881,1628.0
22742,2,157.3857,-89.7434,-346.9184,1996.0
22742,3,129.7037,-108.2725,-356.0713,2164.0
22743,1,156.7160,-103.5844,-346.9184,1628.0
22743,2,157.1625,-89.5201,-346.2486,2000.0
22743,3,129.7037,-107.8260,-355.4016,2160.0
22746,1,156.7160,-103.1379,-345.5789,1632.0
22746,2,157.1625,-89.0736,-344.9092,2008.0
22746,3,129.7037,-107.3795,-354.0621,2160.0
22747,1,156.7160,-102.9146,-344.9092,1636.0
22747,2,157.1625,-88.6271,-344.2395,2012.0
22747,3,129.4805,-107.1562,-353.6156,2156.0
22749,1,156.7160,-102.4682,-344.2395,1636.0
22749,2,156.9393,-88.4039,-343.7930,2016.0
22749,3,129.4805,-106.9330,-352.9459,2156.0
22750,1,156.4928,-102.2449,-343.5697,1640.0
22750,2,156.9393,-88.1807,-343.1232,2020.0
22750,3,129.4805,-106.7098,-352.2762,2156.0
22751,1,156.4928,-102.0217,-342.9000,1640.0
22751,2,156.9393,-87.9574,-342.4535,2024.0
22751,3,129.4805,-106.4865,-351.6064,2152.0
22753,1,156.4928,-101.7984,-342.2303,1644.0
22753,2,156.9393,-87.7342,-341.7838,2028.0
22753,3,129.2572,-106.2633,-350.9367,2152.0
22754,1,156.4928,-101.5752,-341.5605,1644.0
22754,2,156.7160,-87.5109,-341.1141,2032.0
22754,3,129.2572,-106.0400,-350.2670,2152.0
22755,1,156.2695,-101.3520,-340.8908,1648.0
22755,2,156.7160,-87.2877,-340.4443,2036.0
22755,3,129.2572,-105.8168,-349.5973,2148.0
22757,1,156.2695,-101.1287,-340.2211,1652.0
22757,2,156.7160,-86.8412,-339.7746,2040.0
22757,3,129.2572,-105.5936,-348.9275,2148.0
22758,1,156.2695,-100.9055,-339.5514,1652.0
22758,2,156.7160,-86.6180,-339.1049,2044.0
22758,3,129.0340,-105.3703,-348.2578,2148.0
22760,1,156.2695,-100.6822,-338.8816,1656.0
22760,2,156.4928,-86.3947,-338.4352,2048.0
22760,3,129.0340,-105.1471,-347.5881,2148.0
22761,1,156.0463,-100.4590,-338.2119,1660.0
22761,2,156.4928,-86.1715,-337.7654,2052.0
22761,3,129.0340,-104.9238,-346.9184,2148.0
22762,1,156.0463,-100.2357,-337.5422,1664.0
22762,2,156.4928,-85.9482,-337.0957,2060.0
22762,3,129.0340,-104.7006,-346.2486,2144.0
22764,1,156.0463,-100.0125,-336.8725,1664.0
22764,2,156.4928,-85.7250,-336.4260,2064.0
22764,3,128.8107,-104.4773,-345.5789,2144.0
22765,1,156.0463,-99.7893,-336.2027,1668.0
22765,2,156.2695,-85.5018,-335.7562,2068.0
22765,3,128.8107,-104.2541,-344.9092,2144.0
22766,1,156.0463,-99.5660,-335.5330,1672.0
22766,2,156.2695,-85.2785,-335.0865,2076.0
22766,3,128.8107,-104.0309,-344.2395,2144.0
22768,1,155.8230,-99.3428,-334.8633,1676.0
22768,2,156.2695,-85.0553,-334.4168,2080.0
22768,3,128.5875,-103.8076,-343.5697,2144.0
22769,1,155.8230,-99.1195,-333.9703,1680.0
22769,2,156.2695,-84.8320,-333.7471,2084.0
22769,3,128.5875,-103.8076,-342.9000,2144.0
22771,1,155.8230,-98.8963,-333.3006,1684.0
22771,2,156.0463,-84.6088,-333.0773,2092.0
22771,3,128.5875,-103.5844,-342.2303,2144.0
22772,1,155.5998,-98.6730,-332.6309,1692.0
22772,2,156.0463,-84.3855,-332.4076,2096.0
22772,3,128.5875,-103.3611,-341.5605,2140.0
22773,1,155.5998,-98.4498,-331.9611,1696.0
22773,2,156.0463,-84.1623,-331.7379,2104.0
22773,3,128.3643,-103.1379,-340.8908,2140.0
22775,1,155.5998,-98.2266,-331.2914,1700.0
22775,2,156.0463,-84.1623,-331.0682,2108.0
22775,3,128.3643,-102.9146,-340.2211,2140.0
22776,1,155.5998,-98.0033,-330.6217,1704.0
22776,2,155.8230,-83.9391,-330.3984,2116.0
22776,3,128.3643,-102.9146,-339.5514,2140.0
22779,1,155.3766,-97.7801,-329.2822,1716.0
22779,2,155.8230,-83.4926,-329.0590,2128.0
22779,3,128.1410,-102.4682,-338.2119,2140.0
22780,1,155.3766,-97.5568,-328.6125,1724.0
22780,2,155.5998,-83.2693,-328.3893,2136.0
22780,3,128.1410,-102.2449,-337.5422,2140.0
22781,1,155.3766,-97.3336,-327.7195,1728.0
22781,2,155.5998,-83.0461,-327.7195,2144.0
22781,3,128.1410,-102.2449,-336.8725,2140.0
22783,1,155.3766,-97.1104,-327.0498,1736.0
22783,2,155.5998,-82.8229,-327.0498,2148.0
22783,3,127.9178,-102.0217,-335.9795,2140.0
22786,1,155.1533,-96.6639,-325.7104,1748.0
22786,2,155.3766,-82.5996,-325.4871,2164.0
22786,3,127.9178,-101.7984,-334.6400,2140.0
22787,1,155.1533,-96.6639,-325.0406,1756.0
22787,2,155.3766,-82.3764,-324.8174,2172.0
22787,3,127.9178,-101.5752,-333.9703,2140.0
22788,1,155.1533,-96.4406,-324.3709,1764.0
22788,2,155.3766,-82.1531,-324.1477,2180.0
22788,3,127.6945,-101.3520,-333.3006,2140.0
22790,1,154.9301,-96.2174,-323.7012,1772.0
22790,2,155.3766,-81.9299,-323.4779,2188.0
22790,3,127.6945,-101.3520,-332.6309,2140.0
22791,1,154.9301,-95.9941,-322.8082,1780.0
22791,2,155.1533,-81.7066,-322.8082,2196.0
22791,3,127.6945,-101.1287,-331.9611,2144.0
22792,1,154.9301,-95.7709,-322.1385,1788.0
22792,2,155.1533,-81.7066,-322.1385,2204.0
22792,3,127.4713,-100.9055,-331.2914,2144.0
22794,1,154.9301,-95.7709,-321.4688,1796.0
22794,2,155.1533,-81.4834,-321.4688,2212.0
22794,3,127.4713,-100.9055,-330.6217,2144.0
22795,1,154.7068,-95.5477,-320.7990,1804.0
22795,2,155.1533,-81.2602,-320.7990,2220.0
22795,3,127.4713,-100.6822,-329.9520,2144.0
22796,1,154.7068,-95.3244,-320.1293,1812.0
22796,2,154.9301,-81.0369,-320.1293,2228.0
22796,3,127.4713,-100.6822,-329.2822,2144.0
22799,1,154.7068,-94.8779,-318.7898,1828.0
22799,2,154.9301,-80.8137,-318.7898,2248.0
22799,3,127.2480,-100.4590,-327.9428,2144.0
22801,1,154.4836,-94.8779,-318.1201,1836.0
22801,2,154.7068,-80.5904,-318.1201,2256.0
22801,3,127.2480,-100.2357,-327.2730,2148.0
22802,1,154.4836,-94.6547,-317.2271,1844.0
22802,2,154.7068,-80.3672,-317.4504,2264.0
22802,3,127.0248,-100.0125,-326.6033,2148.0
22803,1,154.4836,-94.4314,-316.5574,1856.0
22803,2,154.7068,-80.3672,-316.7807,2276.0
22803,3,127.0248,-100.0125,-325.7104,2148.0
22805,1,154.2604,-94.4314,-315.8877,1864.0
22805,2,154.7068,-80.1439,-315.8877,2284.0
22805,3,127.0248,-100.0125,-325.0406,2148.0
22806,1,154.2604,-94.2082,-315.2180,1876.0
22806,2,154.4836,-79.9207,-315.2180,2296.0
22806,3,126.8016,-99.7893,-324.3709,2148.0
22807,1,154.2604,-93.9850,-314.5482,1884.0
22807,2,154.4836,-79.9207,-314.5482,2304.0
22807,3,126.8016,-99.7893,-323.7012,2152.0
22809,1,154.2604,-93.9850,-313.8785,1892.0
22809,2,154.4836,-79.6975,-313.8785,2316.0
22809,3,126.8016,-99.5660,-323.0314,2152.0
22810,1,154.0371,-93.7617,-313.2088,1904.0
22810,2,154.4836,-79.4742,-313.2088,2324.0
22810,3,126.5783,-99.5660,-322.3617,2152.0
22811,1,154.0371,-93.7617,-312.5391,1916.0
22811,2,154.2604,-79.4742,-312.5391,2336.0
22811,3,126.5783,-99.3428,-321.6920,2156.0
22813,1,154.0371,-93.5385,-311.8693,1924.0
22813,2,154.2604,-79.2510,-311.8693,2348.0
22813,3,126.5783,-99.3428,-321.0223,2156.0
22814,1,154.0371,-93.5385,-310.9764,1936.0
22814,2,154.2604,-79.0277,-311.1996,2360.0
22814,3,126.5783,-99.1195,-320.3525,2156.0
22816,1,153.8139,-93.3152,-310.3066,1948.0
22816,2,154.0371,-79.0277,-310.5299,2368.0
22816,3,126.3551,-99.1195,-319.6828,2156.0
22817,1,153.8139,-93.3152,-309.6369,1960.0
22817,2,154.0371,-78.8045,-309.8602,2380.0
22817,3,126.3551,-99.1195,-319.0131,2160.0
22818,1,153.8139,-93.0920,-308.9672,1972.0
22818,2,154.0371,-78.8045,-309.1904,2392.0
22818,3,126.3551,-98.8963,-318.3434,2160.0
22820,1,153.8139,-92.8687,-308.2975,1984.0
22820,2,154.0371,-78.5812,-308.5207,2404.0
